mayo_bench_MAYO_1
Verif cycles, 2552, 49663, 14, 610, 554, 52, 31859, 34
Verif cycles, 2560, 49665, 15, 591, 531, 58, 31902, 33
Verif cycles, 2545, 49688, 16, 604, 535, 56, 35868, 41
Verif cycles, 2576, 80744, 14, 663, 567, 55, 56768, 39
Verif cycles, 2544, 49694, 16, 645, 548, 53, 31902, 37
Verif cycles, 2560, 49630, 13, 593, 534, 55, 31931, 37
Verif cycles, 2566, 49679, 17, 609, 524, 53, 31888, 35
Verif cycles, 2566, 49692, 16, 591, 548, 54, 31828, 35
Verif cycles, 2556, 49676, 16, 587, 532, 53, 31894, 37
Verif cycles, 2551, 49662, 14, 643, 535, 56, 31918, 35
Verif cycles, 2563, 49645, 15, 595, 528, 53, 31888, 32
Verif cycles, 2553, 49631, 14, 647, 532, 51, 31846, 33
Verif cycles, 2552, 49651, 16, 593, 532, 55, 31915, 33
Verif cycles, 2545, 49653, 14, 585, 553, 51, 31842, 35
Verif cycles, 2552, 49698, 16, 592, 533, 54, 31914, 35
Verif cycles, 2560, 49663, 15, 595, 524, 51, 31879, 33
Verif cycles, 2557, 49641, 15, 593, 548, 51, 31859, 37
Verif cycles, 2563, 49643, 15, 591, 552, 53, 31890, 35
Verif cycles, 2556, 49665, 12, 598, 544, 53, 31851, 33
Verif cycles, 2549, 49620, 17, 591, 540, 57, 31939, 35
Verif cycles, 2548, 49645, 16, 587, 528, 49, 31890, 35
Verif cycles, 2552, 49667, 14, 592, 527, 51, 31884, 35
Verif cycles, 2582, 49651, 13, 591, 542, 55, 31861, 35
Verif cycles, 2550, 49671, 15, 593, 528, 57, 31888, 35
Verif cycles, 2545, 49680, 14, 616, 554, 56, 31873, 35
Verif cycles, 2538, 49657, 16, 600, 550, 51, 31892, 37
Verif cycles, 2543, 49643, 15, 613, 538, 54, 31893, 35
Verif cycles, 2566, 49682, 14, 624, 552, 50, 31857, 36
Verif cycles, 2566, 49612, 14, 597, 526, 55, 31859, 39
Verif cycles, 2558, 49657, 14, 585, 549, 51, 31902, 37
Verif cycles, 2552, 49632, 15, 593, 521, 52, 31914, 35
Verif cycles, 2574, 49650, 16, 597, 563, 53, 31875, 37
Verif cycles, 2549, 49661, 17, 585, 531, 56, 31859, 35
Verif cycles, 2554, 49649, 16, 597, 540, 52, 31883, 37
Verif cycles, 2549, 49656, 16, 593, 558, 58, 31904, 37
Verif cycles, 2546, 49634, 15, 597, 540, 53, 31927, 31
Verif cycles, 2560, 49694, 16, 612, 558, 56, 31904, 33
Verif cycles, 2547, 49667, 15, 607, 526, 53, 31910, 33
Verif cycles, 2564, 49647, 16, 626, 549, 55, 31871, 33
Verif cycles, 2568, 49657, 17, 607, 536, 53, 31861, 35
Verif cycles, 2552, 49667, 14, 588, 529, 58, 31867, 35
Verif cycles, 2547, 49660, 16, 610, 566, 54, 31883, 33
Verif cycles, 2559, 49686, 17, 603, 536, 49, 31911, 37
Verif cycles, 2552, 49663, 16, 594, 529, 51, 31833, 35
Verif cycles, 2558, 49690, 14, 598, 552, 59, 31861, 35
Verif cycles, 2560, 49651, 15, 607, 528, 57, 31896, 33
Verif cycles, 2550, 49655, 16, 592, 539, 54, 31928, 35
Verif cycles, 2552, 49710, 15, 591, 542, 53, 31916, 35
Verif cycles, 2554, 49686, 14, 602, 550, 53, 31824, 35
Verif cycles, 2560, 49659, 16, 594, 558, 57, 31853, 35
Verif cycles, 2562, 49647, 14, 595, 561, 55, 31878, 37
Verif cycles, 2554, 49653, 14, 600, 531, 56, 31912, 35
Verif cycles, 2550, 49677, 15, 624, 536, 55, 31896, 35
Verif cycles, 2564, 49655, 15, 593, 529, 52, 31840, 37
Verif cycles, 2545, 49667, 17, 587, 542, 51, 31828, 35
Verif cycles, 2555, 49666, 16, 600, 540, 55, 31873, 33
Verif cycles, 2556, 49655, 15, 601, 546, 55, 31927, 35
Verif cycles, 2549, 49676, 17, 597, 534, 55, 31912, 37
Verif cycles, 2543, 80523, 17, 646, 567, 59, 32746, 43
Verif cycles, 2627, 111249, 18, 731, 610, 61, 35718, 49
Verif cycles, 3973, 67464, 15, 712, 591, 82, 94273, 70
Verif cycles, 2850, 127314, 16, 608, 540, 51, 31980, 41
Verif cycles, 2542, 49675, 15, 597, 525, 54, 31926, 35
Verif cycles, 2558, 49663, 15, 611, 530, 51, 31894, 37
Verif cycles, 2552, 49639, 16, 604, 550, 53, 31816, 35
Verif cycles, 2562, 49678, 16, 606, 540, 57, 31855, 33
Verif cycles, 2554, 49616, 15, 603, 525, 54, 31920, 35
Verif cycles, 2543, 49637, 16, 585, 525, 58, 31912, 39
Verif cycles, 2553, 49664, 14, 591, 521, 54, 31887, 33
Verif cycles, 2556, 49645, 16, 589, 538, 51, 31886, 37
Verif cycles, 2566, 49661, 17, 587, 533, 50, 31877, 35
Verif cycles, 2567, 49621, 16, 616, 564, 48, 31875, 35
Verif cycles, 2549, 49680, 14, 599, 549, 51, 31996, 35
Verif cycles, 2558, 49671, 15, 609, 532, 53, 31915, 35
Verif cycles, 2545, 49715, 16, 612, 532, 53, 31900, 33
Verif cycles, 2558, 49684, 16, 585, 532, 53, 31828, 33
Verif cycles, 2562, 49672, 14, 606, 537, 50, 31889, 35
Verif cycles, 2544, 49640, 15, 620, 544, 53, 31927, 35
Verif cycles, 2548, 49657, 14, 630, 546, 54, 31935, 30
Verif cycles, 2546, 49663, 16, 618, 544, 54, 31912, 37
Verif cycles, 2555, 49684, 17, 595, 529, 52, 31881, 35
Verif cycles, 2562, 49661, 17, 607, 538, 49, 31843, 37
Verif cycles, 2553, 49674, 14, 596, 535, 52, 31875, 35
Verif cycles, 2555, 49631, 16, 592, 537, 52, 31924, 35
Verif cycles, 2553, 49641, 15, 591, 534, 51, 31918, 37
Verif cycles, 2550, 49642, 17, 597, 544, 56, 31879, 33
Verif cycles, 2557, 49678, 16, 594, 535, 52, 62506, 39
Verif cycles, 2613, 163706, 16, 649, 569, 55, 32797, 39
Verif cycles, 2845, 128915, 14, 610, 548, 51, 31954, 37
Verif cycles, 2562, 49630, 17, 597, 532, 53, 31931, 37
Verif cycles, 2547, 49700, 17, 579, 527, 56, 31889, 35
Verif cycles, 2552, 49675, 15, 583, 533, 54, 31840, 35
Verif cycles, 2559, 49662, 14, 597, 546, 52, 31904, 35
Verif cycles, 2551, 49666, 14, 605, 546, 52, 31883, 33
Verif cycles, 2556, 49651, 16, 593, 542, 52, 31932, 35
Verif cycles, 2549, 49655, 17, 609, 555, 55, 31918, 35
Verif cycles, 2551, 49676, 16, 610, 536, 57, 31886, 37
Verif cycles, 2554, 49671, 15, 601, 544, 55, 31892, 35
Verif cycles, 2546, 49663, 16, 600, 527, 50, 31877, 37
Verif cycles, 2551, 49647, 15, 607, 536, 49, 31914, 37
Verif cycles, 2546, 49653, 16, 589, 534, 51, 31919, 33
Verif cycles, 2549, 49704, 15, 605, 542, 54, 31916, 35
Verif cycles, 2555, 49672, 16, 591, 528, 55, 31884, 37
Verif cycles, 2554, 49655, 16, 598, 535, 54, 31914, 35
Verif cycles, 2555, 49627, 16, 612, 534, 53, 31877, 37
Verif cycles, 2562, 49661, 17, 587, 571, 55, 31955, 37
Verif cycles, 2539, 49650, 16, 599, 532, 53, 31880, 37
Verif cycles, 2550, 49684, 16, 599, 530, 53, 31853, 37
Verif cycles, 2559, 49676, 17, 611, 532, 55, 31871, 37
Verif cycles, 2558, 49684, 16, 616, 542, 57, 31898, 35
Verif cycles, 2552, 53268, 14, 644, 567, 53, 32093, 63410
Verif cycles, 2858, 104294, 16, 608, 544, 53, 31865, 43
Verif cycles, 2560, 49678, 16, 596, 554, 55, 31884, 33
Verif cycles, 2553, 49618, 15, 607, 530, 49, 31931, 35
Verif cycles, 2551, 49627, 16, 602, 558, 53, 31933, 35
Verif cycles, 2560, 49651, 16, 589, 536, 57, 31816, 35
Verif cycles, 2565, 49662, 16, 597, 542, 50, 31850, 37
Verif cycles, 2546, 49723, 16, 601, 548, 50, 31883, 33
Verif cycles, 2548, 49661, 16, 604, 533, 58, 31910, 31
Verif cycles, 2541, 49672, 14, 626, 530, 51, 31849, 37
Verif cycles, 2562, 49678, 16, 595, 559, 51, 31875, 33
Verif cycles, 2561, 49639, 17, 593, 525, 56, 31865, 33
Verif cycles, 2563, 49670, 16, 604, 534, 49, 31865, 37
Verif cycles, 2564, 49667, 15, 589, 548, 49, 31869, 35
Verif cycles, 2551, 49674, 15, 611, 544, 51, 31970, 33
Verif cycles, 2566, 49630, 17, 591, 540, 53, 31849, 33
Verif cycles, 2549, 49692, 14, 616, 532, 57, 31878, 33
Verif cycles, 2566, 49712, 15, 611, 534, 58, 31900, 34
Verif cycles, 2555, 49654, 14, 601, 536, 53, 31905, 34
Verif cycles, 2555, 49655, 15, 609, 544, 54, 31867, 33
Verif cycles, 2455, 49647, 15, 599, 540, 55, 31921, 35
Verif cycles, 2551, 49676, 16, 622, 536, 55, 31896, 33
Verif cycles, 2559, 49653, 17, 616, 533, 48, 31904, 32
Verif cycles, 2554, 49663, 14, 612, 556, 52, 31850, 35
Verif cycles, 3822, 66187, 15, 663, 568, 72, 63005, 44
Verif cycles, 2662, 75619, 14, 610, 558, 54, 31918, 41
Verif cycles, 2543, 49695, 14, 604, 535, 47, 31923, 39
Verif cycles, 2557, 49670, 16, 602, 533, 56, 31873, 35
Verif cycles, 2549, 49661, 15, 593, 531, 56, 31890, 37
Verif cycles, 2545, 49657, 14, 610, 521, 58, 31996, 35
Verif cycles, 2551, 49598, 16, 604, 529, 56, 31924, 33
Verif cycles, 2553, 49643, 17, 601, 554, 54, 31881, 35
Verif cycles, 2565, 49652, 16, 601, 548, 54, 31816, 34
Verif cycles, 2552, 49669, 15, 603, 534, 55, 31904, 37
Verif cycles, 2554, 49661, 15, 617, 532, 58, 31914, 37
Verif cycles, 2547, 49666, 14, 583, 532, 53, 31908, 35
Verif cycles, 2559, 49668, 16, 597, 534, 54, 31904, 37
Verif cycles, 2553, 49639, 14, 598, 535, 56, 31898, 37
Verif cycles, 2550, 49641, 16, 610, 556, 55, 31843, 37
Verif cycles, 2546, 49700, 14, 620, 536, 53, 31880, 35
Verif cycles, 2553, 49707, 16, 614, 548, 60, 31939, 37
Verif cycles, 2539, 49655, 16, 612, 562, 56, 31920, 35
Verif cycles, 2541, 49676, 16, 618, 540, 53, 31882, 35
Verif cycles, 2548, 49684, 16, 606, 537, 54, 31885, 37
Verif cycles, 2549, 49655, 15, 603, 540, 60, 31959, 35
Verif cycles, 2557, 49643, 15, 615, 530, 53, 31878, 33
Verif cycles, 2547, 49664, 14, 601, 540, 54, 31918, 33
Verif cycles, 2556, 49655, 16, 600, 544, 57, 31919, 35
Verif cycles, 2560, 49665, 15, 613, 548, 56, 31881, 35
Verif cycles, 2568, 49675, 15, 589, 525, 54, 31914, 33
Verif cycles, 2553, 49602, 15, 603, 538, 53, 31861, 33
Verif cycles, 2555, 80207, 16, 663, 554, 50, 32881, 41
Verif cycles, 2619, 172620, 15, 775, 555, 51, 32807, 43
Verif cycles, 2613, 54740, 16, 663, 561, 59, 33292, 41
Verif cycles, 2625, 50953, 16, 618, 663, 59, 33189, 37
Verif cycles, 2621, 51039, 17, 804, 552, 56, 32830, 37
Verif cycles, 2629, 50988, 16, 721, 550, 57, 33581, 39
Verif cycles, 2633, 111027, 18, 723, 624, 66, 36748, 45
Verif cycles, 2853, 55394, 17, 763, 594, 57, 37165, 41
Verif cycles, 2865, 55612, 19, 1234, 587, 59, 38228, 41
Verif cycles, 2851, 55413, 17, 806, 719, 61, 37668, 37
Verif cycles, 2872, 107141, 15, 841, 559, 55, 33710, 43
Verif cycles, 2631, 51298, 16, 616, 544, 57, 33692, 35
Verif cycles, 2619, 50954, 17, 628, 560, 56, 33222, 37
Verif cycles, 2627, 50998, 16, 618, 552, 52, 33002, 135
Verif cycles, 2643, 51657, 16, 737, 561, 160, 35235, 35
Verif cycles, 2640, 51576, 14, 951, 562, 138, 35059, 33
Verif cycles, 2654, 116089, 16, 1043, 747, 146, 38158, 48
Verif cycles, 2975, 55466, 18, 1055, 600, 55, 38754, 37
Verif cycles, 3027, 56854, 16, 1365, 1006, 731, 42071, 41
Verif cycles, 2866, 55819, 18, 897, 590, 61, 40168, 37
Verif cycles, 2894, 55875, 18, 772, 679, 58, 39260, 154
Verif cycles, 2874, 56462, 16, 905, 595, 66, 40798, 39
Verif cycles, 2944, 68476, 18, 1767, 1242, 396, 55315, 74
Verif cycles, 4126, 73775, 19, 1656, 1201, 101, 57447, 73
Verif cycles, 4111, 73989, 19, 1402, 1007, 95, 55649, 82
Verif cycles, 3926, 73013, 20, 1591, 1301, 99, 58711, 25
Verif cycles, 3949, 76813, 17, 1449, 1133, 125, 55610, 37
Verif cycles, 3448, 74098, 15, 1418, 1125, 99, 56328, 66
Verif cycles, 3601, 74018, 18, 1304, 1221, 105, 61804, 37
Verif cycles, 3684, 109481, 19, 1207, 903, 109, 54388, 99
Verif cycles, 3565, 73715, 18, 1587, 1188, 93, 55733, 37
Verif cycles, 3961, 71711, 23, 1299, 938, 88, 56992, 28
Verif cycles, 3615, 74114, 17, 1281, 1014, 96, 56907, 64
Verif cycles, 4212, 73819, 22, 1316, 1034, 169, 57572, 51
Verif cycles, 3510, 74967, 18, 1275, 1157, 93, 60887, 29
Verif cycles, 3767, 78357, 20, 1577, 1227, 97, 60901, 37
Verif cycles, 3582, 77399, 18, 1394, 1195, 92, 60013, 26
Verif cycles, 3377, 77373, 19, 1833, 1143, 91, 60682, 24
Verif cycles, 3457, 76489, 16, 1778, 1252, 86, 59494, 24
Verif cycles, 3419, 78366, 18, 1236, 1170, 84, 56610, 39
Verif cycles, 3857, 78093, 18, 1423, 1151, 88, 63349, 92
Verif cycles, 3795, 69268, 19, 1595, 1190, 97, 55446, 78
Verif cycles, 3666, 73067, 19, 2048, 1138, 217, 70516, 39
Verif cycles, 3974, 75687, 18, 1542, 1143, 88, 57810, 27
Verif cycles, 3389, 72800, 21, 1488, 956, 78, 46511, 534
Verif cycles, 3089, 56288, 16, 877, 626, 69, 36683, 41
Verif cycles, 2860, 55310, 18, 799, 607, 62, 37307, 36
Verif cycles, 5210, 72743, 20, 1431, 1088, 103, 44355, 62
Verif cycles, 3052, 55432, 16, 848, 634, 68, 35931, 39
Verif cycles, 2862, 55425, 16, 663, 618, 60, 36229, 41
Verif cycles, 2865, 55364, 16, 864, 602, 59, 170233, 47
Verif cycles, 2859, 55362, 18, 780, 606, 61, 35696, 39
Verif cycles, 2878, 55702, 19, 685, 600, 55, 37077, 37
Verif cycles, 2882, 55419, 18, 670, 593, 57, 36636, 41
Verif cycles, 2897, 55688, 18, 684, 603, 53, 37108, 39
Verif cycles, 2865, 55610, 17, 753, 605, 58, 36463, 129
Verif cycles, 2886, 55409, 17, 849, 587, 62, 36563, 39
Verif cycles, 2867, 55425, 17, 778, 632, 61, 36882, 35
Verif cycles, 2870, 55495, 18, 897, 822, 59, 37311, 37
Verif cycles, 2873, 55945, 16, 858, 591, 56, 38634, 41
Verif cycles, 2897, 55318, 16, 1170, 721, 62, 37959, 39
Verif cycles, 2860, 55959, 16, 938, 595, 56, 37643, 39
Verif cycles, 2884, 55676, 16, 827, 661, 56, 38302, 41
Verif cycles, 2878, 55641, 16, 1281, 607, 60, 38320, 39
Verif cycles, 2889, 55790, 16, 1129, 600, 109, 37768, 39
Verif cycles, 2913, 55811, 17, 1098, 609, 60, 37506, 41
Verif cycles, 2927, 56509, 18, 893, 780, 133, 39743, 39
Verif cycles, 2964, 56275, 17, 924, 621, 117, 40222, 39
Verif cycles, 2937, 56954, 17, 1207, 597, 296, 41580, 41
Verif cycles, 2923, 55698, 17, 960, 690, 133, 39918, 41
Verif cycles, 2894, 55523, 17, 942, 692, 65, 40497, 41
Verif cycles, 2920, 55333, 19, 991, 690, 94, 40244, 35
Verif cycles, 2915, 58149, 16, 1181, 786, 125, 40180, 41
Verif cycles, 2886, 56542, 18, 1080, 599, 144, 40242, 107
Verif cycles, 3067, 55827, 17, 692, 601, 70, 37544, 39
Verif cycles, 2878, 55803, 16, 1260, 596, 61, 39965, 41
Verif cycles, 2922, 55623, 16, 934, 591, 205, 39464, 41
Verif cycles, 3032, 55563, 16, 963, 597, 134, 39657, 41
Verif cycles, 2890, 55844, 16, 1004, 675, 125, 40583, 39
Verif cycles, 2898, 56195, 19, 1077, 598, 146, 40174, 39
Verif cycles, 2886, 55926, 16, 750, 597, 72, 37501, 37
Verif cycles, 2859, 55331, 16, 768, 591, 60, 37009, 39
Verif cycles, 2873, 55918, 16, 776, 604, 63, 36948, 39
Verif cycles, 2857, 55540, 17, 681, 593, 60, 38405, 39
Verif cycles, 2861, 55313, 18, 751, 610, 57, 35839, 41
Verif cycles, 2839, 55522, 16, 743, 591, 58, 38267, 35
Verif cycles, 2882, 55828, 16, 741, 589, 60, 37327, 39
Verif cycles, 2864, 56581, 16, 926, 620, 121, 37713, 37
Verif cycles, 3007, 55286, 18, 848, 595, 134, 36674, 39
Verif cycles, 2845, 69820, 17, 942, 616, 111, 37889, 47
Verif cycles, 2884, 55405, 18, 690, 612, 61, 37284, 41
Verif cycles, 2853, 55530, 16, 682, 597, 58, 36202, 37
Verif cycles, 2857, 55311, 18, 772, 601, 64, 36816, 37
Verif cycles, 2857, 55397, 18, 788, 592, 57, 36941, 41
Verif cycles, 2874, 55468, 16, 860, 698, 54, 37842, 41
Verif cycles, 2863, 55511, 19, 731, 589, 59, 37333, 41
Verif cycles, 2847, 56027, 18, 850, 608, 59, 36966, 39
Verif cycles, 2845, 55536, 17, 770, 601, 60, 37101, 41
Verif cycles, 2864, 55460, 18, 1410, 602, 61, 38034, 39
Verif cycles, 2863, 55602, 16, 663, 595, 161, 36038, 41
Verif cycles, 2851, 55402, 15, 1059, 595, 54, 36321, 37
Verif cycles, 2849, 55938, 18, 665, 596, 61, 36699, 39
Verif cycles, 3005, 55481, 18, 770, 593, 62, 37327, 39
Verif cycles, 2843, 55924, 18, 1634, 589, 121, 38311, 41
Verif cycles, 2869, 55485, 18, 756, 597, 58, 37128, 41
Verif cycles, 2873, 55309, 16, 669, 602, 59, 37590, 41
Verif cycles, 2888, 56020, 17, 827, 669, 61, 37506, 39
Verif cycles, 2886, 56065, 17, 761, 741, 60, 39671, 39
Verif cycles, 2870, 55548, 18, 1080, 677, 70, 37268, 41
Verif cycles, 2888, 55942, 16, 659, 620, 58, 37805, 41
Verif cycles, 2861, 55727, 18, 1283, 598, 69, 39128, 41
Verif cycles, 2865, 55900, 18, 957, 611, 68, 37736, 39
Verif cycles, 2830, 55399, 16, 657, 587, 82, 40726, 39
Verif cycles, 2946, 56539, 19, 964, 717, 61, 39109, 41
Verif cycles, 2888, 56316, 17, 772, 726, 66, 41319, 37
Verif cycles, 3303, 56979, 18, 1269, 665, 771, 43527, 41
Verif cycles, 3001, 56749, 16, 1285, 780, 64, 41512, 95
Verif cycles, 2901, 55895, 18, 1201, 692, 168, 39339, 41
Verif cycles, 2859, 55838, 18, 914, 597, 137, 38820, 92
Verif cycles, 2978, 56181, 18, 1006, 751, 115, 41989, 37
Verif cycles, 5191, 74125, 18, 1786, 811, 236, 50261, 65
Verif cycles, 3120, 55647, 17, 956, 610, 72, 37602, 37
Verif cycles, 2853, 55372, 17, 767, 598, 59, 36640, 37
Verif cycles, 2866, 55540, 18, 669, 598, 63, 37091, 37
Verif cycles, 2860, 55895, 18, 793, 593, 65, 36558, 37
Verif cycles, 2873, 55395, 16, 679, 587, 58, 40000, 37
Verif cycles, 2884, 55727, 18, 676, 591, 61, 37171, 39
Verif cycles, 2857, 55325, 18, 951, 585, 61, 38666, 125
Verif cycles, 2919, 56950, 16, 1409, 1289, 178, 40193, 41
Verif cycles, 2917, 56531, 17, 1073, 599, 58, 39035, 39
Verif cycles, 2995, 56667, 18, 1127, 692, 125, 40205, 37
Verif cycles, 2942, 56334, 17, 1018, 691, 128, 40079, 132
Verif cycles, 2966, 56566, 17, 1026, 694, 143, 39000, 41
Verif cycles, 2906, 62060, 16, 959, 673, 61, 39298, 109
Verif cycles, 2888, 56214, 16, 1601, 739, 142, 40701, 37
Verif cycles, 3055, 56579, 16, 934, 595, 123, 38304, 35
Verif cycles, 2865, 55415, 17, 839, 698, 187, 39915, 37
Verif cycles, 2874, 67375, 17, 1273, 611, 58, 39868, 47
Verif cycles, 2880, 55895, 17, 765, 643, 61, 38699, 35
Verif cycles, 2851, 55752, 18, 971, 604, 57, 39445, 39
Verif cycles, 2890, 55528, 18, 993, 596, 59, 38397, 35
Verif cycles, 2896, 55782, 17, 819, 597, 111, 38684, 96
Verif cycles, 2858, 55550, 17, 938, 595, 61, 38487, 41
Verif cycles, 3311, 66704, 19, 1685, 700, 92, 39109, 49
Verif cycles, 2884, 55811, 19, 792, 614, 61, 39191, 37
Verif cycles, 2888, 56004, 17, 928, 609, 134, 37918, 39
Verif cycles, 2862, 55410, 17, 1016, 687, 60, 37493, 37
Verif cycles, 2851, 55372, 18, 852, 622, 58, 36738, 37
Verif cycles, 2890, 55556, 17, 757, 614, 61, 37921, 39
Verif cycles, 2862, 55710, 17, 687, 600, 63, 36619, 41
Verif cycles, 2875, 55444, 16, 772, 595, 62, 37091, 39
Verif cycles, 2873, 56160, 17, 780, 616, 61, 36783, 115
Verif cycles, 2864, 55390, 18, 791, 611, 56, 36990, 39
Verif cycles, 2853, 55360, 18, 750, 615, 60, 36551, 39
Verif cycles, 2837, 55903, 17, 751, 583, 62, 35972, 39
Verif cycles, 2855, 55322, 17, 671, 595, 62, 36001, 39
Verif cycles, 2841, 55407, 18, 694, 596, 57, 36157, 41
Verif cycles, 2856, 55870, 19, 679, 595, 56, 36128, 39
Verif cycles, 2858, 55400, 19, 665, 585, 63, 36439, 41
Verif cycles, 2847, 55372, 15, 671, 646, 58, 36060, 41
Verif cycles, 2847, 55365, 17, 693, 608, 62, 35925, 39
Verif cycles, 2831, 55409, 16, 753, 610, 58, 36703, 39
Verif cycles, 2851, 55493, 19, 763, 614, 64, 36699, 37
Verif cycles, 2878, 55647, 16, 676, 607, 54, 35886, 37
Verif cycles, 2837, 55700, 15, 663, 589, 55, 36186, 39
Verif cycles, 2845, 55480, 17, 675, 593, 66, 35818, 39
Verif cycles, 3001, 55987, 17, 761, 591, 58, 36124, 41
Verif cycles, 2845, 55329, 16, 759, 596, 65, 35636, 37
Verif cycles, 2841, 55335, 18, 669, 594, 67, 36644, 39
Verif cycles, 2834, 55387, 16, 659, 610, 55, 36118, 39
Verif cycles, 2844, 55446, 19, 679, 608, 59, 35804, 43
Verif cycles, 2858, 55335, 16, 667, 597, 60, 36451, 39
Verif cycles, 2861, 55466, 17, 661, 591, 57, 36186, 41
Verif cycles, 2872, 55368, 16, 665, 616, 61, 35774, 39
Verif cycles, 2858, 55509, 18, 667, 705, 55, 36547, 43
Verif cycles, 2853, 55365, 17, 649, 589, 61, 36042, 37
Verif cycles, 2845, 55768, 18, 864, 592, 59, 39647, 39
Verif cycles, 3040, 55688, 16, 690, 612, 59, 38442, 39
Verif cycles, 2884, 56507, 18, 768, 759, 64, 42110, 201
Verif cycles, 3075, 56620, 18, 897, 667, 129, 42630, 39
Verif cycles, 2911, 55388, 19, 812, 592, 65, 40417, 39
Verif cycles, 2929, 55532, 17, 753, 768, 63, 40542, 35
Verif cycles, 2893, 55772, 18, 1104, 686, 55, 38545, 41
Verif cycles, 2860, 55490, 19, 761, 596, 127, 37473, 41
Verif cycles, 2851, 55591, 19, 1030, 770, 209, 39345, 39
Verif cycles, 3028, 55612, 18, 945, 1180, 59, 45265, 41
Verif cycles, 2942, 55813, 16, 1384, 708, 162, 39971, 135
Verif cycles, 2884, 55745, 17, 950, 587, 113, 48863, 45
Verif cycles, 3054, 55444, 16, 981, 713, 61, 36578, 41
Verif cycles, 2855, 55928, 17, 747, 585, 57, 36166, 37
Verif cycles, 2871, 55471, 16, 885, 624, 61, 36168, 37
Verif cycles, 2851, 55325, 18, 735, 669, 56, 36210, 39
Verif cycles, 2843, 55323, 16, 673, 591, 62, 36408, 39
Verif cycles, 2858, 55790, 19, 656, 587, 56, 36153, 37
Verif cycles, 5202, 73022, 16, 1189, 747, 156, 44166, 74
Verif cycles, 2984, 55450, 16, 1057, 616, 64, 35632, 39
Verif cycles, 2845, 55359, 19, 649, 585, 55, 35775, 41
Verif cycles, 2845, 55321, 18, 657, 600, 63, 35888, 39
Verif cycles, 2849, 55312, 16, 680, 591, 66, 35640, 37
Verif cycles, 2836, 55360, 18, 657, 596, 65, 36133, 41
Verif cycles, 2853, 55318, 17, 663, 614, 55, 36995, 39
Verif cycles, 2859, 55290, 16, 739, 600, 57, 36143, 39
Verif cycles, 3014, 55445, 17, 673, 608, 63, 36554, 37
Verif cycles, 2890, 55889, 18, 764, 599, 60, 36526, 37
Verif cycles, 2868, 55411, 18, 690, 593, 60, 35933, 35
Verif cycles, 2835, 55320, 16, 661, 606, 66, 36042, 37
Verif cycles, 2880, 55339, 18, 676, 624, 57, 36488, 39
Verif cycles, 2853, 55363, 19, 663, 593, 58, 37394, 37
Verif cycles, 2863, 55362, 18, 665, 593, 62, 35769, 39
Verif cycles, 2855, 55783, 16, 677, 600, 55, 36777, 37
Verif cycles, 2871, 55645, 19, 663, 591, 63, 35774, 41
Verif cycles, 2857, 85548, 16, 784, 579, 166, 36385, 41
Verif cycles, 2843, 55339, 15, 669, 628, 61, 36071, 711
Verif cycles, 2845, 56025, 16, 934, 593, 58, 36262, 41
Verif cycles, 2852, 55620, 16, 782, 591, 60, 38099, 41
Verif cycles, 2872, 55856, 18, 994, 601, 60, 38398, 41
Verif cycles, 2897, 56073, 15, 839, 624, 60, 36873, 41
Verif cycles, 2863, 56140, 16, 1057, 602, 63, 37237, 41
Verif cycles, 2854, 55948, 17, 907, 603, 58, 39343, 41
Verif cycles, 2855, 56113, 16, 786, 608, 57, 36490, 41
Verif cycles, 2895, 55456, 18, 905, 686, 59, 38662, 141
Verif cycles, 2861, 56107, 16, 996, 860, 59, 49774, 72
Verif cycles, 4547, 55639, 18, 1967, 628, 65, 42358, 208
Verif cycles, 3020, 63418, 18, 1365, 942, 81, 38170, 52
Verif cycles, 2865, 55390, 19, 685, 622, 64, 41683, 49
Verif cycles, 3716, 59534, 16, 803, 745, 60, 37608, 51
Verif cycles, 2841, 55343, 16, 674, 613, 66, 42752, 54
Verif cycles, 3107, 55968, 16, 739, 634, 68, 36282, 39
Verif cycles, 3742, 65296, 16, 717, 622, 61, 36434, 52
Verif cycles, 2845, 60366, 16, 932, 616, 53, 37214, 50
Verif cycles, 2913, 55339, 18, 686, 608, 63, 42305, 51
Verif cycles, 2991, 55355, 16, 741, 612, 72, 41884, 53
Verif cycles, 3011, 55665, 19, 1336, 967, 88, 42732, 53
Verif cycles, 3079, 55412, 19, 712, 634, 70, 36441, 39
Verif cycles, 3608, 62423, 16, 788, 610, 60, 39749, 55
Verif cycles, 3921, 57617, 17, 923, 616, 70, 37752, 51
Verif cycles, 2841, 67150, 16, 811, 708, 68, 38014, 52
Verif cycles, 2859, 55374, 18, 669, 669, 62, 39324, 50
Verif cycles, 3652, 60167, 16, 866, 606, 63, 39349, 54
Verif cycles, 2864, 57697, 19, 1342, 839, 89, 40605, 53
Verif cycles, 2892, 55440, 18, 852, 628, 70, 36984, 41
Verif cycles, 2851, 57771, 16, 1064, 747, 68, 36153, 51
Verif cycles, 2845, 56603, 15, 997, 936, 95, 41662, 55
Verif cycles, 2917, 56301, 17, 1170, 1018, 92, 40638, 52
Verif cycles, 2909, 55698, 19, 1165, 1074, 88, 43662, 55
Verif cycles, 3060, 55736, 18, 702, 632, 70, 42746, 68
Verif cycles, 3052, 55509, 17, 704, 611, 58, 36200, 37
